,review,rating,book_url
369,"Nice overview, covers a range of interesting topics. Not so technical and an easy read.", 4 out of 5,https://www.goodreads.com/book/show/17346997/reviews
370,"Different from many other books on the topic, but a good read", 4 out of 5,https://www.goodreads.com/book/show/17346997/reviews
371,"Interesting book with highlights from Schutt's course at Columbia. Full-color graphs. Covers various aspects of what real data scientists do. Good overview book, but light on technical details.", 4 out of 5,https://www.goodreads.com/book/show/17346997/reviews
372,I love thisscience, 5 out of 5,https://www.goodreads.com/book/show/17346997/reviews
373,DNF - library hold expired,"el=""Review ",https://www.goodreads.com/book/show/17346997/reviews
374,Still surprisingly relevant after a decade. , 4 out of 5,https://www.goodreads.com/book/show/17346997/reviews
375,Not bad for the ones who are new to data science world however i recommend data science for dummies for these ones., 4 out of 5,https://www.goodreads.com/book/show/17346997/reviews
376,"Data Science ist immer noch ein sehr schwammiger Begriff, einige behaupten es ist ein schöner Name für Statistik, andere sagen es handelt sich um das neue Business Intelligence aber für Big Data und wiederum andere glauben, dass Data Science ein komplett neues Thema ist. Denn es gibt weder Konsensus noch eine offizielle Definition. Allerdings handelt es sich um ein sehr sexy Thema zur Zeit und fast jeder Verlag hat mittlerweile ein Buch diesbezüglich im Angebot; O'reilly macht es nicht anders.Doing Data Science: Straight Talk from the Frontline versucht, eine Einführung zum Thema zu sein, ohne eine große Mathematik-Theorie dahinter. Vielmehr will von dem Alltag von Data Scientists erzählen und ein Basisverständnis für Data Science schaffen.Die Autorinnen sind bekannt in der Szene: Cathy O'Neill, ist eine bekannte Bloggerin (mathbabe) mit einem sehr starken mathematischen Hintergrund, und Rachel Schutt lehrt an der Columbia University in New York. All dies sind die richtigen Bedingungen für ein gutes Buch über das Thema: Erfahrene Expertinnen, die sich sehr gut schriftlich ausdrücken können und im Data Science tätig sind.Allerdings liegt hier genau das Problem, dass Buch ist weder ein Fachbuch noch ein Roman. Es fühlt sich genau wie eine Sammlung von Blog-Einträgen oder einen längeren Magazinartikel. Denn einige Kapitel sind Gastbeiträge von anderen Experten oder Studenten des erwähnten Kurses. Noch dazu ist das Buch an sich eine Ansammlung von Präsentationen und Vorträgen der Data Science Vorlesung an der Columbia University. Somit ist das Stil in jedem Kapitel etwas anders. Außerdem sind viele Sachen im Buch leider entweder extrem oberflächig erklärt oder sogar falsch.Es ist sehr schade, da das Buch extrem viel Potential hat. Trotzdem ist Doing Data Science: Straight Talk from the Frontline generell ein positiver Beitrag. Jeder kann die Themen verstehen, es ist unterhaltsam und die Literaturempfehlungen sind sehr umfassend. Daher kann jeder interessierte im Data Science das Buch schnell lesen und einen guten Überblick bekommen. Anschließend kann man die Theorie hinter Data Science durch ein umfassenderes Fachbuch in der Empfehlungsliste oder durch „An Introduction to Statistical Learning“ lernen.", 3 out of 5,https://www.goodreads.com/book/show/17346997/reviews
377,"Doing Data Science is about the practice of data science, not its implementation. It is based on a course on data science that featured a guest lecturer on each topic. This leads to the guest lecturers (and chapters) focusing more on important concepts rather then the methodology. So, this is not a textbook or a how-to-do-this type of book, rather it is a how-to-think-when-doing book.A problem with books like this where each chapter is written by someone different is the need for coherence. A second is that each author typically has something to day, and she has to say it in her chapter. So, compared to other data science books, it suffers from the chapters not building on each other in a systematic way and having multiple messages that appear as you go through the book.One benefit from this is that each author has something to say. While I find the book thin on how to do things, this is a good source of wisdom in why things are done and issues that come up along the way in real life. I am teaching data science for the first time and I find myself turning here for topics of discussion which my chosen textbooks don't cover (as they have more focus on how to do things).I don't think this is the book to use to learn how to do data science, and I suspect the students at Columbia learned how to find other sources to help them figure things out. But it provides wisdom, which is harder to find and worth quite a bit.Note: I received a free electronic copy of this book from the publisher as par of the OReilly Bloggers program.", 4 out of 5,https://www.goodreads.com/book/show/17346997/reviews
378,"I agree with one of the earlier reviewers that this feels like a lazily written book. The book reads like too much like its source - an editorialized set of lectures. In various turns, the writing shifts from attempting to impress with mathematical derivations that are too cursory to be of help to those without working knowledge of the area of math to touting how great tool x or method y is to do some data analysis task. It also far too often feels like the authors are more interested in throwing around how many different techniques they have used or know about and show very little interest in engaging in the deeper thinking about why certain analyses should be done or what value there is to gain out of different types of analyses. Having read the ebook version, the book also relies heavily on links to other articles and documents that are not helpful in the flow of reading. And finally, its very hard to take a book seriously when the authors feel the need to use informal language to speak to the reader. Silly personal asides should be left for personal correspondence or moments of levity in the classroom lectures; they don't add anything to book seeking to give a professional view of data science.In the end, the book is not helpful as a survey of technical tools and methods, nor is it helpful as a general approach to doing and thinking about data science. Better books exist for both purposes and this book fails to provide much value for either purpose.", 2 out of 5,https://www.goodreads.com/book/show/17346997/reviews
379,"What is all the clamor about data science? What even is data science? Rachel Schutt addresses these questions in the introductory chapter of Doing Data Science. As a data padawan, naive and idealistic, I came to this book with the expectation that it would give me the prestidigitation of a powerful sorcerer. Needless to say, the book disappointed in that aspect. Turns out I'm going to have to sidle up to my computer and math books for 10,000 hours before I can do anything magical. Nonetheless, this book is an excellent introduction to the concept of data science and should be a go-to resource for anyone interested in learning more about the subject. The book is a compendium of lectures by figures in the data science community about different aspects of the field. Each of these lectures gives a broad overview of a subject. Math competency is recommended but not required to get the gist of most of the chapters. ", 3 out of 5,https://www.goodreads.com/book/show/17346997/reviews
380,"Interesting book, because it has many authors (book is based on lectures) and different viewpoints on data science. I liked it because it is like real life is - sometimes inconsistent and demanding. After reading this book you understand that you don't understand bunch of things. It is not like some usual articles/books about data science and showing only it's glory. It showed what are pitfalls in data science and how f****** hard it can be to get practical value from it. I liked that book discussed many themes and gave code examples and exercises which really put you into thinking. Books that are written by people who are practitioners are usually exciting to read. Only minus with this book is that some of code samples are old and some of the datasets which book refers could not be found on internet anymore.", 4 out of 5,https://www.goodreads.com/book/show/17346997/reviews
381,"Comprehensive intro on ""What is data science?"". It is nice that the book is not fully technical but it also analyze the hype around the field, its deep connections to math, statistics and computer science. Interesting that in each chapter, the book presents one or two data science people from industry and how they use described methods in their work. The way machine learning methods are described formally could have been better, it is hard to follow the math/notation the book follows. Also, the level of detail is not consistent (or monotonically increasing) through the book. The R/python/bash code snippets are nice and useful to have for reference.","el=""Review ",https://www.goodreads.com/book/show/17346997/reviews
382,"I bought this book along with 14 other books in an online ""bundle"" sale, and this is the one I picked to read first.This is a good statistics and ML handbook. You won't find full-length proofs or detailed intuitions/explanations. And that is hardly to be expected; the official documentation for many of the algorithms presented here would each cover half a book this size.Why I think this is a useful book is that it structures and packs everything in this vast domain of knowledge into bite-sized pieces for you to consume when you need a memory-refresher/quick-reference. The way it achieves this is by covering key terms, basic ideas of concepts, important implementation considerations, along with R code snippets (I was told that there is a second edition out now, with Python code).It would've been even better if the book had a ""Part 2"" dealing with neural networks and deep learning.P.S. If you're already a data science ""expert"", I don't think there's a lot of new things this book could teach you.", 4 out of 5,https://www.goodreads.com/book/show/40796298/reviews
383,"It's surprisinly short (and that's not a bad thing), objective and didactic. I would recommend this to anyone working with Data Science in any level. ", 5 out of 5,https://www.goodreads.com/book/show/40796298/reviews
384,"""A quick introduction to Data Science illustrated in R"". May have been a better title for this book.I was misled by the title ""Practical Statistics for Data Scientists"". I do not think this book is suited for data scientists who are very likely to be already very familiar with all the notions covered in the book. This book is more like a short introduction to data science. If you already have some applied mathematics / statistics background skip this book. Otherwise, you will find yourself skimming through the book. I will not go in this book for further references since the topics are not especially well explained nor they are tackled in-depth. The term ""practical"" in the title may suggest it can be used as a reference manual but to me, it does not provide enough content to fulfill this mission.", 2 out of 5,https://www.goodreads.com/book/show/40796298/reviews
385,very good reference book (especially these Data Scientists who picked up most stats concepts on the job and didn't study stats formally in college/post grad), 5 out of 5,https://www.goodreads.com/book/show/40796298/reviews
386,"This book is well written and packs a substantial amount of information into a small number of pages. It is best used to get a survey and overview of many of the facets of the domain of data science. This book will not teach you anything in enough depth to actually execute it well — it will teach you just enough to be dangerous and not realize when you've gone off the rails. I recommend it for managers who may never go into technical depth, for people considering whether or not they are interested in data science, or as a preview book to create a framework from which to hang more detailed understanding. Although this is an introductory book, it assumes you can already program in R. If you can't, either accept that you won't be able to follow the specifics of the examples, or read The Art of R Programming and/or R for Data Science.I dislike that the authors make a number of categorical statements of the form ""Data Scientists do this"" or ""Data Scientists don't need that"". I disagree with many of these assertions and I think they have taken a definition of ""data science"" which is narrower than the prevailing consensus in the industry.This book has some errors (see, for example, the confusion matrix on page 196) but overall the accuracy is acceptable relative to recent norms.", 4 out of 5,https://www.goodreads.com/book/show/40796298/reviews
387,"This book is not fit for someone who is just starting in data science.It describes a large number of statistics concepts, which are nicely split into ML categories.I found most the book to be overwhelmingly technical, with the examples being quite vague, as I needed to use other resources to even understand some of the principles.I might use it again in the future.", 3 out of 5,https://www.goodreads.com/book/show/40796298/reviews
388,"I've been going through this book as a refresher for statistics and ML terms for the last couple of days, and found it to be great for that, or someone looking to begin with statistics and data modeling ", 5 out of 5,https://www.goodreads.com/book/show/40796298/reviews
389,"This books explains concepts in statistics clearly with great examples. Personally, I was able to grasp a few algorithms fully for the first time (for example, multi-arm bandit, Permutation tests, Chi-square test). It is a short book, but it contains comprehensive overview of key algorithms useful for data scientists, including fairly advanced ones. Another plus is that it has examples in R code so that you can also get hands-on experience by trying out the example scripts.My recommendation is to read 3 concepts (overall there are 50 essential concepts in the book) each time, reflect on how you can apply them to your area, and once you finish all concepts, keep this book as a reference book.", 5 out of 5,https://www.goodreads.com/book/show/40796298/reviews
390,"This is quite an indispensable reference in today's torrent of books and articles on data science. The authors chose foundational concepts, introduced the vocabulary for each concept, briefly explained the math and context, connected data science concept to classical statistics concepts, and provided a list of resources for further follow-up.I will be coming back to this book more often than doing Google searches on the topic of data science.", 5 out of 5,https://www.goodreads.com/book/show/40796298/reviews
391,"This was a somewhat useful high-level overview, but to me, the brevity and breadth did not provide enough value that I would recommend this over one or more texts containing more detail. The most useful section for me was that on the bootstrap and bagging.", 3 out of 5,https://www.goodreads.com/book/show/40796298/reviews
392,A nice brief overview or recap of statistics and machine learningThis is an excellent book for either repeating key concepts of statistics and machine learning or for closing some gaps one might have. There are plenty of references to other sources to dig further., 4 out of 5,https://www.goodreads.com/book/show/40796298/reviews
393,Clear explanations in separate pieces. Does however return very often to: this math stuff is not necessary for data science., 3 out of 5,https://www.goodreads.com/book/show/40796298/reviews
394,Simple practical guide. , 5 out of 5,https://www.goodreads.com/book/show/40796298/reviews
395,"Really liked the book, easy to read and good examples, perhaps the only complaint is that it has only R examples, and you don't get that from the title, would've like to see some Python too.", 5 out of 5,https://www.goodreads.com/book/show/40796298/reviews
396,"Excellent book until Chapter 5. From that chapter on, explanations are too hasty for my taste, very dense and less didactic overall, specially compared to the first part of the book.", 3 out of 5,https://www.goodreads.com/book/show/40796298/reviews
397,"Great, simple explanations of concepts. Good reference for students.", 5 out of 5,https://www.goodreads.com/book/show/40796298/reviews
398,An overall statistical science overview, 3 out of 5,https://www.goodreads.com/book/show/40796298/reviews
399,"I read this book on and off as a refresher to what I learned from grad school and my self-exploration of data science. Although most of the topics are a bit familiar to me already, the book still brings some fresh perspectives and insights--especially on helping gain a solid (step-by-step) grasp of common algorithms and models in the data science toolkit. Also, while the book exclusively focuses on code examples/applications in R, it does a great job of explaining the underlying concepts (and mentions handy resources for more in-depth study) that doing the computations/modeling in Python won't be a problem.I'm now in a whole new different field with my Python development career. Still, I think this book will serve as a good reference (along with others) whenever I find myself working in a data science project.", 4 out of 5,https://www.goodreads.com/book/show/40796298/reviews
400,"I have a degree in statistics so wanted to see if there were any concepts that I was not familiar with that were relevant for data science. It covers the basics of statistics so for me it wasn't interesting as I already was familiar with the concepts. I would think this is more suited to people with minimal exposure to statistics. Topics include: • Sampling methods, Selection Bias.• Significance Testing such as t-Tests, F-Statistic, Chi-Square Test, Fisher's Exact Test.• Classification algorithms such as Naive Bayes, Logistic Regression, and Discriminant Analysis.• Regression and Prediction, Confounding Variables, Outliers, and Correlation. • Unsupervised Learning such as K-Means Clustering, Hierarchical Clustering• Statistical Machine Learning such as K-Nearest Neighbor, Tree models, Bagging, and Boosting.", 3 out of 5,https://www.goodreads.com/book/show/40796298/reviews
401,"Though the book says it is just a reference and not a complete source for statistics but the amount of information given along with the practical real life data science scenarios makes it a more than enough for beginners. The language is very lucid, though the examples are in R and I am learning python the graphical representation makes up for it. The machine learning part which is in the second half of the book is also very useful for building the intuition for algorithms. All in all a great comprehensive book for statistics and machine learning.", 4 out of 5,https://www.goodreads.com/book/show/40796298/reviews
402,"This book is an excellent introduction to basic statistical methods used for data science. As some other reviewers have mentioned, I found the R code to be of comparably little interest and the unsupervised learning chapter was a little lean for my tastes. All in all, a lot of good material here, though.", 4 out of 5,https://www.goodreads.com/book/show/40796298/reviews
403,Pretty good overview of stats in the context of data science. . .as someone whose study of stats predates much of more modern data science seeing these concepts again through this lens is helpful as some concepts are now more/less useful than they were back in the day and knowing which is which is good., 4 out of 5,https://www.goodreads.com/book/show/40796298/reviews
404,"Very succinct view of stats, often simply ignores the underlying math. While avoiding the pitfalls of overly-complex notation, it sometimes loses the critical intuition about the actual techniques and models. It does provide good coverage of a variety of techniques. I would recommend this for an absolute beginner in data science as it is quite easy to read. ", 3 out of 5,https://www.goodreads.com/book/show/40796298/reviews
405,Taught me some concepts of statistics. I made a Python implementation of some topics in the book that I found useful.https://github.com/MuhammedBuyukkinac..., 4 out of 5,https://www.goodreads.com/book/show/40796298/reviews
406,"This book was my first data-related book and it opened my eyes to the world of data, it's very clear and easy to read I googled subjects from the book but overall it was easy to follow and it helped me a lot.", 5 out of 5,https://www.goodreads.com/book/show/40796298/reviews
407,Love it but more for entry to middle level, 5 out of 5,https://www.goodreads.com/book/show/40796298/reviews
408,Excellent. , 5 out of 5,https://www.goodreads.com/book/show/40796298/reviews
409,Probably the best introdutory book on statiscs for those who are pursuing a career as a data scientist., 4 out of 5,https://www.goodreads.com/book/show/40796298/reviews
410,"Excellent high-level refresher and/overview of the statistics that form the prerequisites of machine learning, as well as the popular ML algorithms themselves. ", 5 out of 5,https://www.goodreads.com/book/show/40796298/reviews
411,One of the greatest books I have read so far. This book provides the readers on how to implement statistical concepts into practical cases or problems while focusing on statistics for data scientist., 5 out of 5,https://www.goodreads.com/book/show/40796298/reviews
412,"I've been looking for a book like this for a very, very, very long time. ", 5 out of 5,https://www.goodreads.com/book/show/39988267/reviews
413,"I purchased the e-book 2 years back when it came out and it took me until now to read/practice it. I must say if I read this book when it came out, some of the concepts would have been clearer much earlier. I recommend this to anyone who wants to brush up the math concepts in calculus/statistics/probability and linear algebra before diving into the details. ", 4 out of 5,https://www.goodreads.com/book/show/59692818/reviews
414,"It is a nice textbook for someone with a Humantities background, featuring a detailed presentation of terms and concepts as well as understandable examples - all in plain English!", 4 out of 5,https://www.goodreads.com/book/show/59692818/reviews
415,"Ethics and Data Science has two important virtues of being free and short, which make it a decent starting place for a conversation about ethics and data science. However, it doesn't do much to advance the conversation beyond hoary tropes to ""do better"" with caring for user data.The basic premise is that programming ethics is more than a code or an oath, it's a daily practice that can made explicit by checklists to question the assumptions going into your program, and ""five Cs"" to follow, in treating customer data as your own personal data. Getting ethics right is important. Facebook's Cambridge Analytica related scandals are only the tip of the data iceberg. But I'm not sure that 20th century ideals of informed consent have much to say about the sheer combinatorial velocity of data in the 21st century. ", 4 out of 5,https://www.goodreads.com/book/show/41543548/reviews
416,"It's good. Short, written in clear language, and free. A book on data ethics for practical people.", 3 out of 5,https://www.goodreads.com/book/show/41543548/reviews
417,"practical, short (<30 min), free.primer on building ethical data products - not at all nuanced, but great starting point for students about to begin their first project (especially if in a sensitive domain). goes over concepts like DJ Patil's 5 Cs, basic case studies, and building ethics into process/culture.the links were some of the most helpful resources (especially the UK's data ethics framework and workbook: https://www.gov.uk/government/publica...).likely will incorporate into curriculum for a project-based public interest tech course at stanford.", 4 out of 5,https://www.goodreads.com/book/show/41543548/reviews
418,"Every data scientist or software engineer working with Big Data should read this book! It's short and to the point, distilling what could be a confusing consideration of ethics into a few simple approaches, which will make a big difference for any applied project. Starting with the obvious, pledges and creeds, it quickly shows why they're inadequate. Then, the authors discuss the checklist approach, which is applied, systematic, and reproducible. The book gives practical examples of ethical challenges, showing how easily unexamined projects with noble intentions can go awry! Just raising awareness is a big take-away from the book - and if teams develop and apply the checklist approach, it's far more likely they'll deliver solutions that actually ""Walk the Talk"" of consumer privacy and responsible data management.", 5 out of 5,https://www.goodreads.com/book/show/41543548/reviews
419,"A good read and somewhat practical approach on data ethics. It strongly denounces current industry practices. It provides guidelines and approaches to managing data ethics and corporate responsibilities. Albeit some of its methodologies are not feasible. For instance, it suggests enforcing data ethics and principles on students' academic submissions, MVP projects and online courses. Surely, a proper consideration and implementation will be at the expense of additional time, money, efforts and resources.", 4 out of 5,https://www.goodreads.com/book/show/41543548/reviews
420,"This short read weaves through the perspectives of guidelines, checklists and 5C Terminology, while dealing with sensitive information. Many instances of data being used unethical were quoted and possible remedies were also suggested. At the end, this book briefs exemplary real-world cases by Princeton Researchers. Different practises like Lean Methodologies, Bug bounties etc were also focused upon.Overall, very good book for Data-driven Product, Strategy industry folks to ponder upon.", 5 out of 5,https://www.goodreads.com/book/show/41543548/reviews
421,"Simple and practical guide to implement data science ethics. Along with case studies and explanations of why such thing is very important to implement in a company. A book that needs to be picked up, read, and re-read for data scientists, engineers, and decision makers in (especially) a data driven company.", 5 out of 5,https://www.goodreads.com/book/show/41543548/reviews
422,"ConciseWell, given its only 40 pages long this book is short but covers the key principles of data ethics - 5Cs. Few good links to sources out there and thought provoking content. Don't think you will discover anything new if you know something about data privacy and ethical use of data - but it's a good reminder that you need to live ethics as there is no easy fix.", 4 out of 5,https://www.goodreads.com/book/show/41543548/reviews
423,Nice thought primerA brief introduction to get us thinking about important ethics concepts in data science. The book does a great job of covering a lot of ground in a concise format. , 4 out of 5,https://www.goodreads.com/book/show/41543548/reviews
424,A small and quick book with good points about the importance and necessity on considering ethics when working with data Science. A good point about this book is that it bring no only tough about it but also propose on how to consider ethical issues., 3 out of 5,https://www.goodreads.com/book/show/41543548/reviews
425,"Short and usefulVery short book. Wonderfuly simple framework and lots of pointers to other, more substantial books. Great starter book for newbies", 3 out of 5,https://www.goodreads.com/book/show/41543548/reviews
426,"Helpful PrimerI was interested in learning more about Ethics in Data Science and Machine Learning. This book ""got my feet wet"" and pointed me toward more helpful resources.", 5 out of 5,https://www.goodreads.com/book/show/41543548/reviews
427,A neat little primer on engraining data ethics into product/process culture with some useful pointers towards further resources for deeper learning., 4 out of 5,https://www.goodreads.com/book/show/41543548/reviews
428,"A must-need, well-written book for professional and soon-to-be data scientists in developing an ethical data-driven product. To top it all, it's concise and free.", 5 out of 5,https://www.goodreads.com/book/show/41543548/reviews
429,Decent overview. Useful mostly for links to more thorough sources. Nothing technically useful., 3 out of 5,https://www.goodreads.com/book/show/41543548/reviews
430,Very good reading. An important debate about ethics and data science. It talks brightly about current issues in that topic. I recommend., 4 out of 5,https://www.goodreads.com/book/show/41543548/reviews
431,"Short and to the point, good for a textbook", 5 out of 5,https://www.goodreads.com/book/show/41543548/reviews
432,A short and succinct read on the need and importance of Ethics in the ever booming field. , 4 out of 5,https://www.goodreads.com/book/show/41543548/reviews
433,"This is a short book (it is also printed with extra space between lines). I feel it is just like a collection of 5-6 Medium articles putting together.I think the content is too technical for people without a background in data science. However, at the same time, if you already have some background, I don't think this book would let you learn anything new.", 2 out of 5,https://www.goodreads.com/book/show/57197718/reviews
434,"There is actually only about 15 pages of content, the author uses huge margin, blank pages, and half page content to increase page count. You can finish the whole book in about 1 hour.The content is extremely low quality, it is written by someone who was still probably in school. It is absolutely a con. The author should be ashamed to even call this a book to be honest.", 1 out of 5,https://www.goodreads.com/book/show/57197718/reviews
435,"Szału bez, krótko i pobieżnie. Plus za ODE", 2 out of 5,https://www.goodreads.com/book/show/57197718/reviews
436,"I was searching ""exploratory model analysis"" and Google returned this book as the first result, probably because of the similarity in spelling. The book's introduction gave me high hopes, but I don't think it has fully delivered. The chap 15, ""model performance measures,"" is especially a disappointment. But I did find the book's introduction to Shapley values is more intuitive than those I have previously read. It might also be worth trying out the Python package developed by the author, which conveniently implements many interpretive methods, including some I haven't used before, such as grouped PDP plot.https://pbiecek.github.io/ema/", 4 out of 5,https://www.goodreads.com/book/show/57313620/reviews
437,"Great purchase, did not disappoint me. It clearly illustrates the usage of feature engineering techniques and makes the R code available from the GitHub repository accessible via the bit.ly links in the closing section from each chapter. I hope the many harmless typos will be corrected in future revisions.", 4 out of 5,https://www.goodreads.com/book/show/45832399/reviews
438,"One of the best resources on ML out there, and it's completely free!", 5 out of 5,https://www.goodreads.com/book/show/45832399/reviews
439,"The book can serve as a quick guide to specific feature engineering/selection techniques, but it's by no means systematic and thorough. Leaving aside the first few chapters on modeling basics and pre-processing ABC, the remaining 150 or so pages feel too light for the topics. For example, about feature selection, the authors mainly introduced what Kuhn has implemented in the R caret package: recursive feature elimination, simulated annealing, and the genetic algorithm. According to this article below, these are only a small part of the many methods available, https://www.mdpi.com/1999-5903/12/3/54 . I benefited the most from the authors' emphasis on resampling and statistical testing. For example, how to check whether a variable significantly improves prediction accuracy such as AUC? One could permutate the variable randomly to generate a distribution of AUC, then compare it with the AUC generated by the real data.", 4 out of 5,https://www.goodreads.com/book/show/45832399/reviews
440,"The book contains info about feature engineering and selection, and also basic detail about data mining process, such as modeling, preprocessing, and etc. While the topics seems to be simple, reader needs a lot of prior knowledge to be able to understand all contents.", 4 out of 5,https://www.goodreads.com/book/show/45832399/reviews
441,"Carl Gold is one of those rare figures that can be said to have ""written the book on churn analysis"" both figuratively and literally. True Story.This book is, by all measures, a veritable jewel in the body of literature for a field that has been long suffering from lazy exposition, unoriginal approaches, shallow techniques, and bloated texts.Does the author resort to using the same tired benchmark datasets to carry out his analyses? Nope. He not only provides you with a completely novel, realistic, simulated social network dataset, but he also provides all of the code, schemas, wrappers, etc... so you can create these on your own to follow along, or adapt them to your own production use-cases. This alone is worth many times the price of the text.Chapter One alone is by far the best opening chapter in any data science text available to date, and trust me, I read a lot of them... If you are not convinced by the time you are done with this chapter, then by all means, stop here and go no further.The techniques go from the very basic to the advanced: data analysis, metric creation/feature engineering, loading matrices, dataset creation, variable grouping, cohort analysis, forecasting, and more. So while you think you're just reading a book on ""churn analysis"", you're getting much more. It is essentially, a textbook on data science techniques and best practices applied to churn events. Substitute churn with some other event, and you can pretty much extend the ideas in here to just about any use-case you'll come across. It's 24K Gold. I can't applaud the author enough for his intellectual generosity in capturing, synthesizing, and sharing his decades of experience on this field for the benefit of the rest of us. I can't wait to see what he comes up with next!💯 - Highest Possible Recommendation - Must Read for all data scientists!", 5 out of 5,https://www.goodreads.com/book/show/50542113/reviews
442,"Working with online retail, struggeling with retention? This is a great place to start and more!I din't go deep on the technical part, but the business part (the first chapters) are totally worth the read if you're managing ideas, or looking for inspiration.Happy read!", 4 out of 5,https://www.goodreads.com/book/show/50542113/reviews
443,"This is so niche and specific and likely not of interest to anybody on my friends list, but it has been hugely helpful over the past couple years. My top reference book for work. I want to deduct a point for the stupid-ass picture on the cover, but I can't; it's been that helpful.", 5 out of 5,https://www.goodreads.com/book/show/50542113/reviews
444,The most comprehensive guide on fighting churn., 5 out of 5,https://www.goodreads.com/book/show/50542113/reviews
445,"The book is about the rise of data-driven technologies around football told through a collection of neatly stacked stories about people who strived to get a better understanding of the sport, and people who wanted to influence the sport through their unique analytical insights, disregarding their background.The book will definititely help you look at the game more objectively, helping you to factor out the role of chance. More importantly, it helps develop a more tolerant attitude towards singular events, or a series of them which can sometimes span through the better part of a season!The author also shows why football's complexity makes it extremely hard for a Moneyball-like model to dominate to the level that it does in other major sports.The author's range of experiences with people from different backgrounds and tiers of the leagues is impressive. I particularly enjoyed the author throwing light on the entrepreneurial efforts of these people along with their technical approaches. His love for the sport clearly shows up in his writing, although I would have preferred some of the subsequent stories to be more crisply written.It's a must read for anyone who follows the sport. I hope it inspires someone do a Freakonomics for football myths using data-driven analyses.", 4 out of 5,https://www.goodreads.com/book/show/45029227/reviews
446,"The first time we watch football, we probably see it as twenty people running frenzied after a ball. At some point, you may notice the nuances, the subtle tactics, the mazy runs and the different ways athletes control the ball.Christoph Biermann makes sure you see past this as well. Forget boomerisms like ""tenacity"" or ""grit"". They didn't win because ""they wanted it more"" or they were ""in form""What really matters is the data: the dangerousity, the npxG, the Pressure Passing Efficiency Index. Of course, there's a tremendous amount of sheer luck involved. But Biermann tells accounts of hundreds of people who attempt to situate football analytics away from fate. The end-product is a cold efficient model that dives deeper into the game, free from cognitive biases and kismet.", 5 out of 5,https://www.goodreads.com/book/show/45029227/reviews
447," Thoroughly enjoyable and insightful read. I thought it would be a book “just” on statistics in football, but it was so much more. As all data and statistical analysis should be, it was contextualised alongside the modern history of this growing aspect of the game, and struck a balance between the traditional approach to analysis in football, and the more modern advanced statistical analysis. Written by someone who clearly loves the game, and wants to know more about it - and I’d highly recommend the book to anyone who identifies as such. ", 5 out of 5,https://www.goodreads.com/book/show/45029227/reviews
448,"If you are interested in data's growing use in football, this is simply a must read. No other book comes close.", 5 out of 5,https://www.goodreads.com/book/show/45029227/reviews
449,"First off, the book is pretty poorly edited."" There are a bunch of annoying grammar mistakes (simple things every now and then like substituting “that” for “which) and redundancies throughout the text (I am not sure how much of this is down to the translation from English to German). Some thoughts that don’t really get wrapped up properly and the subject tends to jump around occasionally. He sometimes gets off on tangents and un-needed details which can cause you forget the subject of the chapter. It's not that the side topics he discusses are bad, they would just be better utilized as footnotes so they don't fill up several paragraphs and cause the topic of the chapter to appear somewhat disjointed. Because of this, the anecdotal portions suffer a little bit. But if you can push past these errors there is a LOT of good and useful stuff to be found. The book does a good job of making use of Danny Kahnemann and Amos Tversky’s work into decision theory and heuristics & biases (I got all excited when the author mentioned them because I had just barely finished the Undoing Project). He makes soccer stats very approachable and easy to grasp. He also explains how every metric for judging performance can be put into practical application. Its filled with tons of graphs and data sets (as you would expect). Aside from the main focus of the book - the more recent innovations in soccer data analytics (xG plots, spatial tracking, xGA, xA, PPDA, etc.) - there is not a whole lot that will be new to you if you have already read something like soccernomics. ", 4 out of 5,https://www.goodreads.com/book/show/45029227/reviews
450,"A very interesting book about the various ways in which analysts and coaches are attempting to use the increasing amount of data available to them.It appears there is no 'one' model for assessing players but rather multiple ways of interrogating the data according to the philosophy of the analysts and coaches. In my view, use of such data is an aid to judgement and not a replacement for it. And interestingly that's how Borussia Dortmund used it under Klopp.A very worthwhile read", 4 out of 5,https://www.goodreads.com/book/show/45029227/reviews
451,"Highly insightful for someone who wants to understand the game from a different perspective. However, certain sections seemed superficial and lacked detailed explanations.""Data tells a story of the game - not the story, but often a new and better one than the one we have all become used to.""", 5 out of 5,https://www.goodreads.com/book/show/45029227/reviews
452,"If you love football (soccer) and math at the same time, you will like this book. It tells you how you can use analytics into the game.", 4 out of 5,https://www.goodreads.com/book/show/45029227/reviews
453,"Przez FPL siedzę dość głęboko w statystykach piłkarskich, ale i tak wyciągnąłem całą masę nowych informacji. Nawet te fragmenty, które były dla mnie oczywistością, czytało się strasznie przyjemnie i bez znużenia, w czym na pewno zasługa pióra Biermanna. Pozycja obowiązkowa dla każdego kto interesują się piłką nożną.", 5 out of 5,https://www.goodreads.com/book/show/45029227/reviews
454,"Es un libro que explica cómo el desarrollo del análisis de datos se ha convertido en una área que día a día genera nuevos conocimientos en el campo del fútbol.Hay historias interesantes sobre cómo los equipos han aplicado diferentes métricas y han conseguido buenos resultados, como también otros que no han logrado lo esperado debido a lo inestable que es el fútbol.", 4 out of 5,https://www.goodreads.com/book/show/45029227/reviews
455,"Reading this book makes me realize how wide the gap of knowledge in sports (especially football) between europe and my country, a third world country.", 5 out of 5,https://www.goodreads.com/book/show/45029227/reviews
456,È un bel gasare, 4 out of 5,https://www.goodreads.com/book/show/45029227/reviews
